fighter_name,fight_record,wins_by_knockout,wins_by_submission,first_round_finishes,striking_accuracy,sig_strikes_landed,sig_strikes_attempted,takedown_accuracy,takedowns_landed,takedowns_attempted,sig_strikes_landed_per_min,sig_strikes_absorbed_per_min,takedown_avg_per_15min,submission_avg_per_15min,sig_strike_defense,takedown_defense,knockdown_avg,average_fight_time,sig_str_pos_standing_count,sig_str_pos_standing_pct,sig_str_pos_clinch_count,sig_str_pos_clinch_pct,sig_str_pos_ground_count,sig_str_pos_ground_pct,sig_str_target_head_count,sig_str_target_head_pct,sig_str_target_body_count,sig_str_target_body_pct,sig_str_target_leg_count,sig_str_target_leg_pct,win_ko_count,win_ko_pct,win_dec_count,win_dec_pct,win_sub_count,win_sub_pct,source_url,division,Striking accuracy_pct,Striking defense_pct,Striking volume_pct,Takedown accuracy_pct,Takedown defense_pct,Takedown volume_pct,Submission threat_pct,Knockout power_pct
AUSTIN BASHI,14-1-0,3.0,6.0,4.0,47%,47.0,99.0,41%,3.0,34.0,1.75,2.34,7.81,1.67,49%,63%,0.0,08:58,35.0,74%,11.0,23%,1.0,2%,60.0,60%,28.0,28%,21.0,13%,3.0,21%,5.0,36%,6.0,43%,https://www.ufc.com/athlete/austin-bashi,Featherweight,49.54128440366973,27.06422018348624,7.339449541284404,60.824742268041234,35.79545454545455,97.24770642201835,89.90825688073394,20.642201834862387
AUSTIN LINGO,9-3-0,3.0,2.0,5.0,38%,267.0,709.0,67%,1.0,3.0,3.86,4.86,0.43,0.0,57%,76%,0.43,13:50,264.0,99%,3.0,1%,0.0,0%,183.0,69%,66.0,25%,33.0,7%,3.0,33%,4.0,44%,2.0,22%,https://www.ufc.com/athlete/austin-lingo,Featherweight,16.51376146788991,66.05504587155964,44.95412844036697,91.75257731958763,71.5909090909091,28.440366972477065,22.018348623853214,67.43119266055045
BILLY QUARANTILLO,18-7-0,8.0,5.0,3.0,55%,990.0,1814.0,24%,1.0,54.0,7.44,5.83,1.47,1.02,43%,61%,0.23,11:05,664.0,67%,183.0,18%,143.0,14%,683.0,69%,233.0,24%,74.0,7%,8.0,44%,5.0,28%,5.0,28%,https://www.ufc.com/athlete/billy-quarantillo,Featherweight,82.11009174311926,9.174311926605505,89.90825688073394,23.711340206185564,31.25,56.88073394495413,81.65137614678899,49.54128440366973
BOGDAN GRAD,15-3-0,9.0,3.0,8.0,52%,181.0,349.0,36%,3.0,25.0,4.44,5.4,3.31,0.0,50%,75%,0.0,10:11,127.0,70%,20.0,11%,34.0,19%,110.0,61%,43.0,24%,60.0,15%,9.0,60%,3.0,20%,3.0,20%,https://www.ufc.com/athlete/bogdan-grad,Featherweight,75.68807339449542,30.73394495412844,57.3394495412844,48.96907216494845,69.31818181818183,84.40366972477065,22.018348623853214,20.642201834862387
BRIAN ORTEGA,16-5-0,3.0,8.0,4.0,37%,742.0,1987.0,25%,1.0,48.0,3.84,6.38,0.93,0.93,49%,55%,0.39,13:49,657.0,89%,49.0,7%,36.0,5%,528.0,71%,136.0,18%,78.0,11%,3.0,19%,5.0,31%,8.0,50%,https://www.ufc.com/athlete/brian-ortega,Featherweight,13.302752293577983,27.06422018348624,43.11926605504588,25.773195876288657,19.318181818181817,45.412844036697244,77.98165137614679,63.30275229357798
CALVIN KATTAR,23-10-0,11.0,2.0,10.0,38%,977.0,2573.0,29%,2.0,17.0,4.41,6.55,0.34,0.07,55%,77%,0.34,14:47,908.0,93%,16.0,2%,53.0,5%,760.0,78%,131.0,13%,86.0,9%,11.0,48%,10.0,43%,2.0,9%,https://www.ufc.com/athlete/calvin-kattar,Featherweight,16.51376146788991,56.42201834862385,55.04587155963303,32.47422680412371,72.72727272727273,27.522935779816514,44.4954128440367,58.71559633027523
CHAN SUNG JUNG,17-8-0,6.0,8.0,,41%,678.0,1635.0,44%,5.0,18.0,3.93,4.52,0.7,0.61,52%,73%,0.43,12:20,529.0,78%,57.0,8%,92.0,14%,529.0,78%,81.0,12%,68.0,10%,6.0,35%,3.0,18%,8.0,47%,https://www.ufc.com/athlete/chan-sung-jung,Featherweight,25.229357798165136,41.284403669724774,47.706422018348626,66.49484536082474,63.06818181818182,35.77981651376147,70.64220183486239,67.43119266055045
CHARLES ROSA,14-8-0,3.0,8.0,9.0,36%,553.0,1524.0,35%,14.0,57.0,3.08,3.86,1.67,1.0,47%,38%,0.0,13:48,492.0,89%,23.0,4%,38.0,7%,307.0,56%,157.0,16%,157.0,28%,3.0,21%,3.0,21%,8.0,57%,https://www.ufc.com/athlete/charles-rosa,Featherweight,11.009174311926607,20.18348623853211,26.605504587155966,47.42268041237113,3.4090909090909087,59.174311926605505,80.27522935779817,20.642201834862387
CHEPE MARISCAL,18-6-0,7.0,3.0,5.0,56%,338.0,603.0,39%,4.0,33.0,4.95,3.07,2.85,0.22,52%,73%,0.0,13:40,186.0,55%,77.0,23%,75.0,22%,225.0,67%,59.0,16%,59.0,17%,7.0,39%,8.0,44%,3.0,17%,https://www.ufc.com/athlete/chepe-mariscal,Featherweight,83.94495412844036,41.284403669724774,68.80733944954129,54.63917525773196,63.06818181818182,80.73394495412845,54.12844036697248,20.642201834862387
CHRISTIAN RODRIGUEZ,12-4-0,3.0,4.0,5.0,50%,497.0,992.0,41%,2.0,37.0,3.85,2.85,1.75,1.05,57%,67%,0.0,12:54,351.0,71%,83.0,17%,63.0,13%,371.0,75%,87.0,18%,39.0,8%,3.0,25%,5.0,42%,4.0,33%,https://www.ufc.com/athlete/ches-skelli-0,Featherweight,65.59633027522935,66.05504587155964,44.03669724770643,60.824742268041234,42.61363636363637,63.30275229357798,82.56880733944955,20.642201834862387
CUB SWANSON,30-14-0,14.0,4.0,,51%,1846.0,3603.0,50%,11.0,52.0,4.79,4.0,1.01,0.39,59%,64%,0.39,11:41,1488.0,81%,196.0,11%,162.0,9%,1128.0,61%,372.0,19%,372.0,20%,14.0,47%,12.0,40%,4.0,13%,https://www.ufc.com/athlete/cub-swanson,Featherweight,71.55963302752293,75.68807339449542,66.5137614678899,78.35051546391753,38.06818181818182,49.54128440366973,62.38532110091744,63.30275229357798
DAN IGE,19-10-0,7.0,5.0,7.0,45%,980.0,2172.0,26%,2.0,62.0,3.64,3.56,0.89,0.22,56%,57%,0.45,12:49,763.0,78%,75.0,8%,142.0,14%,650.0,66%,211.0,22%,119.0,12%,7.0,37%,7.0,37%,5.0,26%,https://www.ufc.com/athlete/dan-ige,Featherweight,40.36697247706422,61.00917431192661,37.61467889908257,27.835051546391753,24.431818181818183,43.11926605504588,54.12844036697248,70.64220183486239
DANIEL SANTOS,14-2-0,7.0,2.0,3.0,41%,285.0,700.0,40%,,30.0,4.76,5.03,3.01,0.0,51%,73%,0.5,11:58,209.0,73%,24.0,8%,52.0,18%,184.0,65%,64.0,22%,50.0,13%,7.0,50%,5.0,36%,2.0,14%,https://www.ufc.com/athlete/daniel-santos,Featherweight,25.229357798165136,35.321100917431195,65.13761467889908,57.21649484536082,63.06818181818182,82.56880733944955,22.018348623853214,72.93577981651376
DANIEL SWAIN,20-10-1,,,,44%,4.0,9.0,,,,0.8,3.2,0.0,6.0,41%,,0.0,05:00,3.0,75%,1.0,25%,0.0,0%,50.0,25%,50.0,50%,25.0,25%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/daniel-swain,Featherweight,37.15596330275229,5.045871559633028,2.7522935779816518,,,11.926605504587156,99.08256880733946,20.642201834862387
DANNY HENRY,12-4-0,5.0,5.0,5.0,52%,105.0,202.0,33%,1.0,3.0,5.2,4.16,0.74,2.23,46%,50%,1.49,05:03,61.0,58%,6.0,6%,38.0,36%,74.0,70%,22.0,21%,42.0,9%,5.0,42%,2.0,17%,5.0,42%,https://www.ufc.com/athlete/danny-henry,Featherweight,75.68807339449542,17.889908256880734,74.31192660550458,41.23711340206185,10.227272727272728,37.61467889908257,97.24770642201835,91.74311926605505
DANNY SILVA,10-2-0,5.0,,1.0,55%,400.0,725.0,33%,4.0,24.0,6.67,7.47,2.0,0.25,61%,82%,0.25,15:00,346.0,87%,49.0,12%,5.0,1%,272.0,68%,83.0,21%,50.0,11%,5.0,50%,5.0,50%,0.0,0%,https://www.ufc.com/athlete/danny-silva,Featherweight,82.11009174311926,87.1559633027523,85.77981651376146,41.23711340206185,78.97727272727273,69.26605504587155,56.88073394495413,51.8348623853211
DARREN ELKINS,29-12-0,9.0,5.0,,38%,1190.0,3096.0,34%,39.0,197.0,3.4,3.34,2.87,1.07,51%,56%,0.09,11:41,685.0,58%,242.0,20%,263.0,22%,904.0,76%,235.0,20%,51.0,4%,9.0,31%,15.0,52%,5.0,17%,https://www.ufc.com/athlete/darren-elkins,Featherweight,16.51376146788991,35.321100917431195,32.11009174311927,45.876288659793815,21.59090909090909,81.65137614678899,83.4862385321101,41.284403669724774
DAVID ONAMA,14-2-0,7.0,4.0,6.0,51%,507.0,1001.0,30%,,23.0,5.24,4.73,1.08,0.46,52%,53%,0.62,12:06,401.0,79%,38.0,7%,68.0,13%,405.0,80%,59.0,12%,50.0,8%,7.0,50%,3.0,21%,4.0,29%,https://www.ufc.com/athlete/david-onama,Featherweight,71.55963302752293,41.284403669724774,75.22935779816514,34.5360824742268,14.772727272727273,50.45871559633027,65.13761467889908,76.14678899082568
DENNIS BUZUKJA,12-5-0,5.0,1.0,4.0,43%,300.0,690.0,27%,,11.0,4.21,4.82,0.63,0.21,49%,75%,0.42,11:52,249.0,83%,34.0,11%,17.0,6%,165.0,55%,78.0,26%,57.0,19%,5.0,42%,6.0,50%,1.0,8%,https://www.ufc.com/athlete/dennis-buzukja,Featherweight,33.48623853211009,27.06422018348624,52.293577981651374,29.896907216494846,69.31818181818183,33.02752293577982,52.293577981651374,65.59633027522935
