fighter_name,fight_record,wins_by_knockout,wins_by_submission,first_round_finishes,striking_accuracy,sig_strikes_landed,sig_strikes_attempted,takedown_accuracy,takedowns_landed,takedowns_attempted,sig_strikes_landed_per_min,sig_strikes_absorbed_per_min,takedown_avg_per_15min,submission_avg_per_15min,sig_strike_defense,takedown_defense,knockdown_avg,average_fight_time,sig_str_pos_standing_count,sig_str_pos_standing_pct,sig_str_pos_clinch_count,sig_str_pos_clinch_pct,sig_str_pos_ground_count,sig_str_pos_ground_pct,sig_str_target_head_count,sig_str_target_head_pct,sig_str_target_body_count,sig_str_target_body_pct,sig_str_target_leg_count,sig_str_target_leg_pct,win_ko_count,win_ko_pct,win_dec_count,win_dec_pct,win_sub_count,win_sub_pct,source_url,division,Striking accuracy_pct,Striking defense_pct,Striking volume_pct,Takedown accuracy_pct,Takedown defense_pct,Takedown volume_pct,Submission threat_pct,Knockout power_pct
JEREMY STEPHENS,28-20-0,19.0,2.0,,41%,1276.0,3125.0,38%,27.0,78.0,3.15,3.14,1.11,0.37,59%,62%,0.67,11:33,938.0,74%,125.0,10%,213.0,17%,749.0,59%,305.0,17%,305.0,24%,19.0,68%,7.0,25%,2.0,7%,https://www.ufc.com/athlete/jeremy-stephens,Lightweight,17.441860465116278,78.90625,24.031007751937985,58.63636363636363,36.23853211009174,54.263565891472865,65.11627906976744,86.04651162790698
JIM MILLER,38-19-0,7.0,21.0,16.0,42%,1313.0,3120.0,45%,36.0,100.0,2.92,3.44,1.5,1.7,57%,49%,0.2,09:46,936.0,71%,194.0,15%,183.0,14%,770.0,59%,280.0,20%,280.0,21%,7.0,18%,10.0,26%,21.0,55%,https://www.ufc.com/athlete/jim-miller,Lightweight,20.930232558139537,70.3125,21.705426356589147,75.9090909090909,15.59633027522936,62.7906976744186,90.69767441860465,47.674418604651166
JJ OKANOVICH,0-0-0,,,,56%,104.0,186.0,,,,6.93,5.27,0.0,0.0,51%,100%,0.0,15:00,86.0,83%,2.0,2%,16.0,15%,95.0,91%,8.0,8%,1.0,1%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/jj-okanovich,Lightweight,86.04651162790698,37.109375,94.57364341085271,,95.41284403669725,14.34108527131783,24.031007751937985,20.155038759689923
JOAQUIM SILVA,14-6-0,7.0,3.0,8.0,43%,449.0,1042.0,50%,,6.0,3.43,4.17,0.34,0.8,54%,71%,0.46,10:55,342.0,76%,73.0,16%,34.0,8%,263.0,59%,129.0,29%,57.0,13%,7.0,50%,4.0,29%,3.0,21%,https://www.ufc.com/athlete/joaquim-silva,Lightweight,24.031007751937985,53.90625,31.007751937984494,80.45454545454545,56.42201834862385,31.782945736434108,79.84496124031007,66.27906976744185
JOE LAUZON,28-16-0,9.0,17.0,,40%,605.0,1525.0,45%,33.0,75.0,2.84,5.39,2.39,2.04,55%,55%,0.21,07:53,326.0,54%,99.0,16%,180.0,30%,537.0,89%,56.0,9%,32.0,2%,9.0,32%,2.0,7%,17.0,61%,https://www.ufc.com/athlete/joe-lauzon,Lightweight,13.178294573643413,58.59375,17.05426356589147,75.9090909090909,28.899082568807337,78.68217054263566,95.34883720930233,49.6124031007752
JOHN MAKDESSI,18-9-0,9.0,,5.0,50%,1340.0,2690.0,0%,,4.0,5.52,4.15,0.0,0.0,68%,86%,0.37,12:08,1249.0,93%,64.0,5%,27.0,2%,678.0,51%,337.0,24%,337.0,25%,9.0,50%,9.0,50%,0.0,0%,https://www.ufc.com/athlete/john-makdessi,Lightweight,60.07751937984496,95.3125,76.74418604651163,8.181818181818182,85.3211009174312,14.34108527131783,24.031007751937985,59.68992248062015
JORDAN LEAVITT,12-3-0,2.0,7.0,6.0,61%,141.0,230.0,31%,4.0,36.0,2.49,1.79,2.92,1.33,57%,30%,0.27,06:17,115.0,82%,16.0,11%,10.0,7%,36.0,23%,73.0,26%,73.0,52%,2.0,17%,3.0,25%,7.0,58%,https://www.ufc.com/athlete/jordan-leavitt,Lightweight,94.57364341085271,70.3125,14.728682170542637,37.72727272727273,3.669724770642202,82.94573643410853,87.59689922480621,53.875968992248055
JOSEPH LOWRY,7-2-0,,,,35%,71.0,203.0,0%,,2.0,3.97,4.25,0.0,0.0,63%,,0.0,08:56,67.0,94%,4.0,6%,0.0,0%,59.0,59%,31.0,31%,10.0,10%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/joseph-lowry,Lightweight,6.2015503875969,89.84375,42.63565891472868,8.181818181818182,,14.34108527131783,24.031007751937985,20.155038759689923
JOSH WICK,0-1-0,,,,60%,3.0,5.0,,,,0.65,6.52,0.0,0.0,41%,80%,0.0,04:36,3.0,100%,0.0,0%,0.0,0%,33.0,0%,67.0,33%,67.0,67%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/josh-wick,Lightweight,93.02325581395348,10.15625,3.875968992248062,,76.14678899082568,14.34108527131783,24.031007751937985,20.155038759689923
JUSTIN GAETHJE,27-5-0,20.0,,9.0,59%,1036.0,1762.0,14%,,7.0,6.59,7.18,0.1,0.0,52%,68%,0.67,11:14,890.0,86%,127.0,12%,19.0,2%,642.0,62%,278.0,11%,278.0,27%,20.0,74%,6.0,22%,1.0,4%,https://www.ufc.com/athlete/justin-gaethje,Lightweight,91.47286821705426,42.1875,93.4108527131783,16.818181818181817,50.45871559633027,28.68217054263566,24.031007751937985,86.04651162790698
